source,source_label,season,season_label,case,case_label,aperture_diameter_mm,aperture_area_m2,mean_irradiance_kw_m2,power_w,cell_count,center_x_mm,center_y_mm,center_source
measurement,Measured,06,Summer,SEC,With secondary,0.02934400804174894,4.48e-10,3339.6732499999994,0.0014961736159999999,28,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.12056155900554988,7.68e-09,3339.7542234375,0.025649312436,480,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.04371307130584323,1.024e-09,3339.77337890625,0.00341992794,64,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.1250099212242536,8.128e-09,3339.945318897638,0.027147075552,508,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.036469783929660333,7.039999999999999e-10,3340.0567443181817,0.002351399948,44,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.033920475988567705,6.4e-10,3340.0607687499996,0.0021376388919999998,40,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.03042671448478892,5.12e-10,3340.2464296875,0.0017102061719999999,32,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.027292805521092436,3.84e-10,3340.382458333333,0.001282706864,24,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.03271344727956379,5.76e-10,3340.5158194444443,0.001924137112,36,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.02117867554676059,2.56e-10,3340.638265625,0.000855203396,16,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.021960105555807317,3.2e-10,3340.7305375,0.001069033772,20,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.12962241475141095,8.895999999999999e-09,3340.762986960432,0.029719427532,556,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.01371106793123442,1.28e-10,3341.00990625,0.000427649268,8,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.13440509554314478,9.536e-09,3341.232343540268,0.031861991628,596,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.25802215952307206,3.5008e-08,3341.4017913619746,0.116975793912,2188,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.01899730163705392,1.92e-10,3341.5335416666667,0.00064157444,12,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.007405691846474417,6.4e-11,3341.720625,0.00021387012,4,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.13936424300231015,1.0176e-08,3341.955692610063,0.034007741128,636,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.14450636822301324,1.1008e-08,3342.7505178052324,0.0367969977,688,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.14983822253932771,1.1712e-08,3343.541674521858,0.039159560092,732,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.24884068004712068,3.264e-08,3343.832778921568,0.109142701904,2040,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.15536680638943365,1.2672e-08,3344.4148620580813,0.042380425132,792,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.16109937850681638,1.3568e-08,3345.1825810731134,0.045387437259999996,848,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.23998591501121241,3.0336e-08,3345.739055907173,0.10149634,1896,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.1670434654505941,1.472e-08,3346.5191426630436,0.04926076178,920,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.17320687148748481,1.5744e-08,3347.3704115853657,0.05270099976,984,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.23144623858471608,2.8032e-08,3347.4291735159813,0.09383513459199999,1752,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.1795976888383897,1.6831999999999998e-08,3347.9228372148295,0.056352237196,1052,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.22321043863141135,2.6367999999999998e-08,3348.5072580400492,0.08829343938,1648,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.18622430830304362,1.824e-08,3348.726958114035,0.061080779716,1140,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.21526770198855666,2.4447999999999998e-08,3349.3069777486917,0.081883856992,1528,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.193095430276685,1.9647999999999998e-08,3349.460713355049,0.065810204096,1228,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.2002200761732066,2.112e-08,3349.7435511363637,0.0707465838,1320,0.1280000000000001,-0.09600000000000009,encircled aperture center
measurement,Measured,06,Summer,SEC,With secondary,0.20760760026978775,2.2591999999999998e-08,3349.7563328611895,0.07567769507199999,1412,0.1280000000000001,-0.09600000000000009,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,8.550579631165729,3.599993133548196e-05,151.52027628027997,5.4547195420233345,22500,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,8.343659661674048,3.5972731387361814e-05,151.63482259119354,5.454718742043268,22483,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,8.141747057252491,3.585753160708827e-05,152.12133562672653,5.454695600347829,22411,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,7.944720642042563,3.5700731906160394e-05,152.78841210915488,5.454658139076889,22313,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,7.752462172584012,3.543513241275195e-05,153.9314942781904,5.454582882240445,22147,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,7.564856266852238,3.5102333047517276e-05,155.38594300683036,5.454409122328297,21939,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,7.381790335012875,3.470873379824934e-05,157.1397660120945,5.454122307632977,21693,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,7.203154511852121,3.424793467715517e-05,159.2449076317056,5.453809194240262,21405,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,7.028841590842214,3.369113573916638e-05,161.86366530843824,5.453370719145589,21057,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,6.858746959802493,3.308633689273029e-05,164.79998351852217,5.452627774610224,20679,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,6.69276853811741,3.241113818057147e-05,168.19801789575058,5.451489199717405,20257,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,6.530806715473893,3.166233960879344e-05,172.12648019463657,5.449927071588841,19789,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,6.372764292081164,3.082074121401729e-05,176.74992098280657,5.447563574209085,19263,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,6.218546420337264,2.9844743075588665e-05,182.40349577774566,5.443785467576041,18653,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,6.068060547907195,2.8790345086696103e-05,188.8943277724891,5.438332881489445,17994,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,5.92121636217853,2.7516747515894164e-05,197.3088513980961,5.429297846572491,17198,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,5.777925736061223,2.6247949935936957e-05,206.4489650792089,5.4188620997250725,16405,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,5.63810267509898,2.4980752352927992e-05,216.45579383540468,5.407228581158682,15613,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,5.501663265860544,2.37711546600558e-05,226.94189256818137,5.394670827084007,14857,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,5.368525625579873,2.2619156857320374e-05,237.89761308229848,5.381043426290621,14137,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,5.238609853015013,2.156315887147957e-05,248.8522875260927,5.3660414114562505,13477,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,5.11183798049613,2.0507160885638767e-05,260.8108879531324,5.348490839981192,12817,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,4.9881339271340215,1.9547162716692582e-05,272.69577931108364,5.330428770349043,12217,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,4.867423453160892,1.860636451112532e-05,285.3849145548987,5.309975746184799,11629,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,4.749634115376099,1.7703966232315905e-05,298.6761695106358,5.287752819413758,11065,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,4.634695223670081,1.6827167904678388e-05,312.738178426079,5.262497838578899,10517,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,4.5225377986003705,1.605916936952144e-05,326.1501749162236,5.2377008988786775,10037,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,4.4130945299942885,1.5310370797743415e-05,340.3276752904126,5.2105429014302365,9569,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,4.306299736553386,1.4561572225965391e-05,355.7164953682626,5.179791439272239,9101,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,4.2020893264354715,1.3895973495496036e-05,370.60723431544767,5.14994830528655,8685,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,4.100400758790523,1.323037476502668e-05,386.75354362253256,5.1168943238282,8269,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,4.001173006227398,1.2577576010143274e-05,403.90720260757155,5.080173541841071,7861,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,3.9043465181888735,1.195677719422474e-05,421.6446096409967,5.041510652623262,7473,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,3.809863185212948,1.1406378244028928e-05,438.6728424087163,5.003668365897112,7129,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,3.7176663040590263,1.0843179318247165e-05,457.54452919052954,4.9612373760958866,6777,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,3.6277005436780225,1.0363180233774073e-05,474.89652031708357,4.921438232438088,6477,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,3.5399119120059868,9.838381234750159e-06,495.39353914429046,4.8738704993336555,6149,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,3.454247723561297,9.37758211365599e-06,514.8117385166847,4.8276893510142065,5861,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,3.370656567825978,8.929582968147768e-06,535.0929322628534,4.778156734310623,5581,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,3.2890882783922004,8.513583761604422e-06,555.3243758365292,4.727800588544986,5321,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,3.209493902855397,8.0911845672681e-06,577.4601824918585,4.672336916789946,5057,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,3.1318256734359555,7.719985275275575e-06,598.3407580602332,4.6191818418222255,4825,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,3.0560369783118713,7.329586019904127e-06,621.9767507844903,4.558832097255393,4581,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,2.9820823336451054,6.996786654669449e-06,643.6028090305568,4.50315154513277,4373,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,2.9099173562849208,6.663987289434771e-06,666.7059083105116,4.442919698772314,4165,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,2.839498737131766,6.350387887579017e-06,689.9644085815461,4.3815416231168705,3969,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,2.7707842151457434,6.0175885223443395e-06,716.4056544178743,4.311034443367586,3761,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,2.703732551984071,5.723189083867509e-06,741.4534226765621,4.2434781348587025,3577,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,2.6383035072522882,5.435189633183654e-06,767.6079662569915,4.172094860549188,3397,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,2.5744578143543886,5.198390084843595e-06,790.5222964061057,4.10944326748529,3249,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,2.5121571569273553,4.999990463261383e-06,810.7124854750001,4.053554695821933,3125,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,2.4513641458459707,4.731190975956451e-06,839.6250302301742,3.9724263662121624,2957,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,2.392042296784108,4.481591452030443e-06,868.1763201144681,3.8908115750802454,2801,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,2.334156008319019,4.30879178162013e-06,889.0357191155309,3.8306698000917416,2693,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,2.2776705405654893,4.097592184451968e-06,915.7185285105917,3.7522410855828574,2561,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,2.2225519943270444,3.8671926239048845e-06,946.4500353615018,3.660104595644517,2417,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,2.1687672907516773,3.700792941287545e-06,969.882964372568,3.5893360284250395,2313,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,2.116284151479899,3.5343932586702062e-06,994.3327620954052,3.5143630112249262,2209,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,2.0650710792732094,3.348793612673944e-06,1022.9002449086239,3.4254818065526127,2093,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,2.015097339111326,3.201593893435529e-06,1046.6630275174912,3.350989957384743,2001,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.9663329397468772,3.0287942230252153e-06,1075.810257527734,3.2584078930712694,1893,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.9187486157064453,2.8623945404078764e-06,1105.2197151341531,3.1635748785511484,1789,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.872315809727179,2.7599947357202833e-06,1124.0984800543479,3.102505887381172,1725,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.8270066556184397,2.6255949920678176e-06,1149.8104918685253,3.018936669277034,1641,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.7827939615381756,2.5039952240013007e-06,1174.0652333666133,2.9398537370159725,1565,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.7396511936740113,2.3695954803488347e-06,1201.9970260803511,2.84824672039274,1481,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.6975524603192396,2.2799956512471907e-06,1221.2258410964914,2.784389606890693,1425,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.6564724963341662,2.1647958709736483e-06,1247.12885167221,2.6997793886721078,1353,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.6163866479834916,2.049596090700106e-06,1273.8679847775177,2.610914841668022,1281,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.5772708581406103,1.947196286012513e-06,1298.6378129622024,2.5287027262754127,1217,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.5391016518499625,1.8831964080827673e-06,1314.5994570412065,2.475648975567556,1177,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.5018561222387758,1.7615966400162504e-06,1346.059144414169,2.371213266063149,1101,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.4655119167697286,1.678396798707581e-06,1368.06266378694,2.296151995331366,1049,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.4300472238262927,1.5951969573989117e-06,1391.2685966023068,2.219347432224654,997,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.395440759622713,1.5183971038832168e-06,1412.9149047023182,2.1453658993334312,949,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.3616717554307458,1.441597250367522e-06,1435.2750434239736,2.069088556121126,901,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.328719945115519,1.3903973480237254e-06,1450.643770713464,2.016971251727137,869,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.296565552973006,1.3263974700939796e-06,1469.9275346803379,1.9497081632214806,829,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.2651892818618315,1.2687975799572085e-06,1488.0741492749055,1.888064879396882,793,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.2345723016222876,1.1983977142344884e-06,1510.3166763184245,1.8099600526702295,749,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.2046962377755923,1.1471978118906918e-06,1526.7603646269179,1.7514961495814347,717,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.1755431604966329,1.0767979461679715e-06,1550.1720124442793,1.6692220392070711,673,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.147095573853556,1.0511979949960732e-06,1558.5897313546425,1.6383864006214683,657,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.119336405307755,9.743981414803783e-07,1584.6660295566503,1.5440956340670902,609,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.0922489954679575,9.4879819030848e-07,1593.6735145446883,1.5120745465425551,593,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.0658170880922544,8.847983123787344e-07,1615.8517997287522,1.4297029454541406,553,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.040024820332075,8.463983856208869e-07,1629.3332105387524,1.3790649990384967,529,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,1.014856713212258,8.079984588630395e-07,1643.335789851485,1.3278127855944757,505,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.9902976623414953,7.823985076911412e-07,1652.7455173824133,1.293105626393223,489,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.9663329288475802,7.311986053473446e-07,1671.279682166302,1.2220373727453535,457,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.9429481305320201,6.991986663824718e-07,1683.5134885583525,1.1771103860369028,437,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.9201292332387001,6.735987152105735e-07,1693.314870249406,1.140614721046959,421,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.8978625424314244,6.415987762457007e-07,1705.3596050498754,1.0941566356588515,401,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.8761346949752744,5.967988616948787e-07,1722.7307365951744,1.02812374260678,373,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.8549326511168545,5.711989105229804e-07,1733.1196341036414,0.9899560468059864,357,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.8342436866586145,5.455989593510821e-07,1743.449099706745,0.951224014481581,341,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.8140553853225452,5.199990081791838e-07,1753.730918846154,0.9119383384131687,325,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.8,4.991990478520165e-07,1762.190139823718,0.8796836399342118,312,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.7943556312986748,4.87999069214311e-07,1766.8124540983606,0.8622028330762526,305,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.7751326019738832,4.6879910583538725e-07,1775.4360575938567,0.8323228362679052,293,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.7563747608366762,4.5599913024943815e-07,1780.6939114035085,0.8119948748404701,285,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.7380708505536646,4.43199154663489e-07,1786.3780703971117,0.7917212507093946,277,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.7202098862135852,4.0479922790564157e-07,1802.870850790514,0.7298007284135871,253,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.702781148734813,3.8559926452671785e-07,1811.8049164937759,0.6986306432658914,241,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.6857741784324136,3.727992889407687e-07,1817.6982178111589,0.6776366031089025,233,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.6691787687408639,3.5359932556184503e-07,1826.850169117647,0.6459729877025425,221,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.6529849600886819,3.407993499758959e-07,1832.6057793427228,0.62455085836207,213,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.6371830339212914,3.08799411011023e-07,1847.89171761658,0.5706278740121477,193,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.6217635068685228,2.9599943542507387e-07,1854.5667344594594,0.5489507063581229,185,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.5920348585378457,2.831994598391247e-07,1861.1710289548023,0.527082630068228,177,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.5777078959047918,2.703994842531756e-07,1867.3089016272193,0.5049193639413638,169,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.5637276389687571,2.3839954528830273e-07,1884.3783624161074,0.4492349447511165,149,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.5367738847711356,2.3199955749532816e-07,1888.075429310345,0.4380326641178018,145,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.5237842114797554,2.1919958190937904e-07,1895.2363877737228,0.41543502381944175,137,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.5111088821179213,2.063996063234299e-07,1902.030488372093,0.3925783440151611,129,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.486671011372345,1.9359963073748074e-07,1909.5274018595042,0.369683799883101,121,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.4748938038414536,1.7439966735855705e-07,1921.1262683486239,0.335043782153786,109,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.46340159914406676,1.615996917726079e-07,1929.1090309405938,0.3117434247957543,101,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.44124477741901735,1.5519970397963333e-07,1933.1028041237112,0.3000169829621991,97,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.40997998294490073,1.4239972839368418e-07,1940.9705098314607,0.2763936734201507,89,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.4000586619090785,1.2959975280773504e-07,1948.8751419753087,0.25257373665313954,81,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.36271688903526134,1.1039978942881134e-07,1962.7136394927534,0.21668317250905592,69,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.34537414904070146,9.75998138428622e-08,1970.971862704918,0.19236648688951935,61,0.020000001589457472,-0.06000000476837153,encircled aperture center
simulation,Simulated,01,Winter,REF,Reference,0.3370162585273804,9.119982604988762e-08,1974.9702324561404,0.18011694165370612,57,0.020000001589457472,-0.06000000476837153,encircled aperture center
